date,CAPE,div_growth,div_yield,earn_yield,PBV,PE,price_sales_ratio,10usy_bond_yield,cons_sent,cons_sent_percent_change,CPIAUCSL_PCH,fed_effective_rate,fed_effect_rate_pch,gdp,gdp_percent_change,pmi_index,unemploy_rate
2022-02-28,35.8,3.63,1.39,4.01,4.45,24.94,2.89,1.82,62.8,-6.55,0.71,0.08,0.0,24740.48,1.61,58.6,3.8
2022-03-01,34.27,3.63,1.4,4.51,4.38,22.19,2.85,1.73,59.4,-5.41,1.01,0.2,0.12,24740.48,1.61,58.6,3.6
2022-03-02,34.27,3.63,1.4,4.51,4.38,22.31,2.85,1.88,59.4,-5.41,1.01,0.2,0.12,24740.48,1.61,58.6,3.6
2022-03-03,34.27,3.63,1.4,4.51,4.38,22.43,2.85,1.84,59.4,-5.41,1.01,0.2,0.12,24740.48,1.61,58.6,3.6
2022-03-04,34.27,3.63,1.4,4.51,4.38,22.55,2.85,1.73,59.4,-5.41,1.01,0.2,0.12,24740.48,1.61,58.6,3.6
2022-03-05,34.27,3.63,1.4,4.51,4.38,22.68,2.85,1.73,59.4,-5.41,1.01,0.2,0.12,24740.48,1.61,58.6,3.6
2022-03-06,34.27,3.63,1.4,4.51,4.38,22.8,2.85,1.73,59.4,-5.41,1.01,0.2,0.12,24740.48,1.61,58.6,3.6
2022-03-07,34.27,3.63,1.4,4.51,4.38,22.92,2.85,1.77,59.4,-5.41,1.01,0.2,0.12,24740.48,1.61,58.6,3.6
2022-03-08,34.27,3.63,1.4,4.51,4.38,23.04,2.85,1.85,59.4,-5.41,1.01,0.2,0.12,24740.48,1.61,58.6,3.6
2022-03-09,34.27,3.63,1.4,4.51,4.38,23.16,2.85,1.95,59.4,-5.41,1.01,0.2,0.12,24740.48,1.61,58.6,3.6
2022-03-10,34.27,3.63,1.4,4.51,4.38,23.28,2.85,1.99,59.4,-5.41,1.01,0.2,0.12,24740.48,1.61,58.6,3.6
2022-03-11,34.27,3.63,1.4,4.51,4.38,23.4,2.85,2.0,59.4,-5.41,1.01,0.2,0.12,24740.48,1.61,58.6,3.6
2022-03-12,34.27,3.63,1.4,4.51,4.38,23.52,2.85,2.0,59.4,-5.41,1.01,0.2,0.12,24740.48,1.61,58.6,3.6
2022-03-13,34.27,3.63,1.4,4.51,4.38,23.65,2.85,2.0,59.4,-5.41,1.01,0.2,0.12,24740.48,1.61,58.6,3.6
2022-03-14,34.27,3.63,1.4,4.51,4.38,23.77,2.85,2.14,59.4,-5.41,1.01,0.2,0.12,24740.48,1.61,58.6,3.6
2022-03-15,34.27,3.63,1.4,4.51,4.38,23.89,2.85,2.15,59.4,-5.41,1.01,0.2,0.12,24740.48,1.61,58.6,3.6
2022-03-16,34.27,3.63,1.4,4.51,4.38,24.01,2.85,2.19,59.4,-5.41,1.01,0.2,0.12,24740.48,1.61,58.6,3.6
2022-03-17,34.27,3.63,1.4,4.51,4.38,24.13,2.85,2.17,59.4,-5.41,1.01,0.2,0.12,24740.48,1.61,58.6,3.6
2022-03-18,34.27,3.63,1.4,4.51,4.38,24.25,2.85,2.15,59.4,-5.41,1.01,0.2,0.12,24740.48,1.61,58.6,3.6
2022-03-19,34.27,3.63,1.4,4.51,4.38,24.37,2.85,2.15,59.4,-5.41,1.01,0.2,0.12,24740.48,1.61,58.6,3.6
2022-03-20,34.27,3.63,1.4,4.51,4.38,24.5,2.85,2.15,59.4,-5.41,1.01,0.2,0.12,24740.48,1.61,58.6,3.6
2022-03-21,34.27,3.63,1.4,4.51,4.38,24.62,2.85,2.3,59.4,-5.41,1.01,0.2,0.12,24740.48,1.61,58.6,3.6
2022-03-22,34.27,3.63,1.4,4.51,4.38,24.74,2.85,2.38,59.4,-5.41,1.01,0.2,0.12,24740.48,1.61,58.6,3.6
2022-03-23,34.27,3.63,1.4,4.51,4.38,24.86,2.85,2.29,59.4,-5.41,1.01,0.2,0.12,24740.48,1.61,58.6,3.6
2022-03-24,34.27,3.63,1.4,4.51,4.38,24.98,2.85,2.37,59.4,-5.41,1.01,0.2,0.12,24740.48,1.61,58.6,3.6
2022-03-25,34.27,3.63,1.4,4.51,4.38,25.1,2.85,2.49,59.4,-5.41,1.01,0.2,0.12,24740.48,1.61,58.6,3.6
2022-03-26,34.27,3.63,1.4,4.51,4.38,25.22,2.85,2.49,59.4,-5.41,1.01,0.2,0.12,24740.48,1.61,58.6,3.6
2022-03-27,34.27,3.63,1.4,4.51,4.38,25.34,2.85,2.49,59.4,-5.41,1.01,0.2,0.12,24740.48,1.61,58.6,3.6
2022-03-28,34.27,3.63,1.4,4.51,4.38,25.47,2.85,2.46,59.4,-5.41,1.01,0.2,0.12,24740.48,1.61,58.6,3.6
2022-03-29,34.27,3.63,1.4,4.51,4.38,25.59,2.85,2.4,59.4,-5.41,1.01,0.2,0.12,24740.48,1.61,58.6,3.6
2022-03-30,34.27,3.63,1.4,4.51,4.38,25.71,2.85,2.35,59.4,-5.41,1.01,0.2,0.12,24740.48,1.61,58.6,3.6
2022-03-31,36.71,7.52,1.41,3.87,4.51,25.83,2.8,2.34,59.4,-5.41,1.01,0.2,0.12,24740.48,1.61,57.1,3.6
2022-04-01,33.89,7.52,1.33,4.46,4.62,22.4,3.01,2.39,65.2,9.76,0.4,0.33,0.13,25248.48,2.05,57.1,3.6
2022-04-02,33.89,7.52,1.33,4.46,4.62,22.35,3.01,2.39,65.2,9.76,0.4,0.33,0.13,25248.48,2.05,57.1,3.6
2022-04-03,33.89,7.52,1.33,4.46,4.62,22.29,3.01,2.39,65.2,9.76,0.4,0.33,0.13,25248.48,2.05,57.1,3.6
2022-04-04,33.89,7.52,1.33,4.46,4.62,22.24,3.01,2.4,65.2,9.76,0.4,0.33,0.13,25248.48,2.05,57.1,3.6
2022-04-05,33.89,7.52,1.33,4.46,4.62,22.19,3.01,2.55,65.2,9.76,0.4,0.33,0.13,25248.48,2.05,57.1,3.6
2022-04-06,33.89,7.52,1.33,4.46,4.62,22.14,3.01,2.6,65.2,9.76,0.4,0.33,0.13,25248.48,2.05,57.1,3.6
2022-04-07,33.89,7.52,1.33,4.46,4.62,22.08,3.01,2.66,65.2,9.76,0.4,0.33,0.13,25248.48,2.05,57.1,3.6
2022-04-08,33.89,7.52,1.33,4.46,4.62,22.03,3.01,2.71,65.2,9.76,0.4,0.33,0.13,25248.48,2.05,57.1,3.6
2022-04-09,33.89,7.52,1.33,4.46,4.62,21.98,3.01,2.71,65.2,9.76,0.4,0.33,0.13,25248.48,2.05,57.1,3.6
2022-04-10,33.89,7.52,1.33,4.46,4.62,21.92,3.01,2.71,65.2,9.76,0.4,0.33,0.13,25248.48,2.05,57.1,3.6
2022-04-11,33.89,7.52,1.33,4.46,4.62,21.87,3.01,2.78,65.2,9.76,0.4,0.33,0.13,25248.48,2.05,57.1,3.6
2022-04-12,33.89,7.52,1.33,4.46,4.62,21.82,3.01,2.72,65.2,9.76,0.4,0.33,0.13,25248.48,2.05,57.1,3.6
2022-04-13,33.89,7.52,1.33,4.46,4.62,21.76,3.01,2.7,65.2,9.76,0.4,0.33,0.13,25248.48,2.05,57.1,3.6
2022-04-14,33.89,7.52,1.33,4.46,4.62,21.71,3.01,2.83,65.2,9.76,0.4,0.33,0.13,25248.48,2.05,57.1,3.6
2022-04-15,33.89,7.52,1.33,4.46,4.62,21.66,3.01,2.83,65.2,9.76,0.4,0.33,0.13,25248.48,2.05,57.1,3.6
2022-04-16,33.89,7.52,1.33,4.46,4.62,21.6,3.01,2.83,65.2,9.76,0.4,0.33,0.13,25248.48,2.05,57.1,3.6
2022-04-17,33.89,7.52,1.33,4.46,4.62,21.55,3.01,2.83,65.2,9.76,0.4,0.33,0.13,25248.48,2.05,57.1,3.6
2022-04-18,33.89,7.52,1.33,4.46,4.62,21.5,3.01,2.86,65.2,9.76,0.4,0.33,0.13,25248.48,2.05,57.1,3.6
2022-04-19,33.89,7.52,1.33,4.46,4.62,21.45,3.01,2.94,65.2,9.76,0.4,0.33,0.13,25248.48,2.05,57.1,3.6
2022-04-20,33.89,7.52,1.33,4.46,4.62,21.39,3.01,2.83,65.2,9.76,0.4,0.33,0.13,25248.48,2.05,57.1,3.6
2022-04-21,33.89,7.52,1.33,4.46,4.62,21.34,3.01,2.91,65.2,9.76,0.4,0.33,0.13,25248.48,2.05,57.1,3.6
2022-04-22,33.89,7.52,1.33,4.46,4.62,21.29,3.01,2.9,65.2,9.76,0.4,0.33,0.13,25248.48,2.05,57.1,3.6
2022-04-23,33.89,7.52,1.33,4.46,4.62,21.23,3.01,2.9,65.2,9.76,0.4,0.33,0.13,25248.48,2.05,57.1,3.6
2022-04-24,33.89,7.52,1.33,4.46,4.62,21.18,3.01,2.9,65.2,9.76,0.4,0.33,0.13,25248.48,2.05,57.1,3.6
2022-04-25,33.89,7.52,1.33,4.46,4.62,21.13,3.01,2.82,65.2,9.76,0.4,0.33,0.13,25248.48,2.05,57.1,3.6
2022-04-26,33.89,7.52,1.33,4.46,4.62,21.08,3.01,2.72,65.2,9.76,0.4,0.33,0.13,25248.48,2.05,57.1,3.6
2022-04-27,33.89,7.52,1.33,4.46,4.62,21.02,3.01,2.83,65.2,9.76,0.4,0.33,0.13,25248.48,2.05,57.1,3.6
2022-04-28,33.89,7.52,1.33,4.46,4.62,20.97,3.01,2.83,65.2,9.76,0.4,0.33,0.13,25248.48,2.05,57.1,3.6
2022-04-29,33.89,7.52,1.33,4.46,4.62,20.92,3.01,2.94,65.2,9.76,0.4,0.33,0.13,25248.48,2.05,55.4,3.6
2022-04-30,33.89,7.52,1.43,4.46,4.62,20.86,3.01,2.94,65.2,9.76,0.4,0.33,0.13,25248.48,2.05,55.4,3.6
2022-05-01,30.67,7.52,1.43,4.81,4.62,20.81,3.01,2.94,58.4,-10.43,0.92,0.77,0.44,25248.48,2.05,55.4,3.6
2022-05-02,30.67,7.52,1.43,4.81,4.62,20.81,3.01,2.99,58.4,-10.43,0.92,0.77,0.44,25248.48,2.05,55.4,3.6
2022-05-03,30.67,7.52,1.43,4.81,4.62,20.81,3.01,2.98,58.4,-10.43,0.92,0.77,0.44,25248.48,2.05,55.4,3.6
2022-05-04,30.67,7.52,1.43,4.81,4.62,20.82,3.01,2.94,58.4,-10.43,0.92,0.77,0.44,25248.48,2.05,55.4,3.6
2022-05-05,30.67,7.52,1.43,4.81,4.62,20.82,3.01,3.04,58.4,-10.43,0.92,0.77,0.44,25248.48,2.05,55.4,3.6
2022-05-06,30.67,7.52,1.43,4.81,4.62,20.82,3.01,3.14,58.4,-10.43,0.92,0.77,0.44,25248.48,2.05,55.4,3.6
2022-05-07,30.67,7.52,1.43,4.81,4.62,20.82,3.01,3.14,58.4,-10.43,0.92,0.77,0.44,25248.48,2.05,55.4,3.6
2022-05-08,30.67,7.52,1.43,4.81,4.62,20.83,3.01,3.14,58.4,-10.43,0.92,0.77,0.44,25248.48,2.05,55.4,3.6
2022-05-09,30.67,7.52,1.43,4.81,4.62,20.83,3.01,3.03,58.4,-10.43,0.92,0.77,0.44,25248.48,2.05,55.4,3.6
2022-05-10,30.67,7.52,1.43,4.81,4.62,20.83,3.01,2.99,58.4,-10.43,0.92,0.77,0.44,25248.48,2.05,55.4,3.6
2022-05-11,30.67,7.52,1.43,4.81,4.62,20.83,3.01,2.93,58.4,-10.43,0.92,0.77,0.44,25248.48,2.05,55.4,3.6
2022-05-12,30.67,7.52,1.43,4.81,4.62,20.84,3.01,2.85,58.4,-10.43,0.92,0.77,0.44,25248.48,2.05,55.4,3.6
2022-05-13,30.67,7.52,1.43,4.81,4.62,20.84,3.01,2.92,58.4,-10.43,0.92,0.77,0.44,25248.48,2.05,55.4,3.6
2022-05-14,30.67,7.52,1.43,4.81,4.62,20.84,3.01,2.92,58.4,-10.43,0.92,0.77,0.44,25248.48,2.05,55.4,3.6
2022-05-15,30.67,7.52,1.43,4.81,4.62,20.84,3.01,2.92,58.4,-10.43,0.92,0.77,0.44,25248.48,2.05,55.4,3.6
2022-05-16,30.67,7.52,1.43,4.81,4.62,20.84,3.01,2.89,58.4,-10.43,0.92,0.77,0.44,25248.48,2.05,55.4,3.6
2022-05-17,30.67,7.52,1.43,4.81,4.62,20.85,3.01,2.99,58.4,-10.43,0.92,0.77,0.44,25248.48,2.05,55.4,3.6
2022-05-18,30.67,7.52,1.43,4.81,4.62,20.85,3.01,2.89,58.4,-10.43,0.92,0.77,0.44,25248.48,2.05,55.4,3.6
2022-05-19,30.67,7.52,1.43,4.81,4.62,20.85,3.01,2.84,58.4,-10.43,0.92,0.77,0.44,25248.48,2.05,55.4,3.6
2022-05-20,30.67,7.52,1.43,4.81,4.62,20.85,3.01,2.78,58.4,-10.43,0.92,0.77,0.44,25248.48,2.05,55.4,3.6
2022-05-21,30.67,7.52,1.43,4.81,4.62,20.86,3.01,2.78,58.4,-10.43,0.92,0.77,0.44,25248.48,2.05,55.4,3.6
2022-05-22,30.67,7.52,1.43,4.81,4.62,20.86,3.01,2.78,58.4,-10.43,0.92,0.77,0.44,25248.48,2.05,55.4,3.6
2022-05-23,30.67,7.52,1.43,4.81,4.62,20.86,3.01,2.85,58.4,-10.43,0.92,0.77,0.44,25248.48,2.05,55.4,3.6
2022-05-24,30.67,7.52,1.43,4.81,4.62,20.86,3.01,2.75,58.4,-10.43,0.92,0.77,0.44,25248.48,2.05,55.4,3.6
2022-05-25,30.67,7.52,1.43,4.81,4.62,20.87,3.01,2.75,58.4,-10.43,0.92,0.77,0.44,25248.48,2.05,55.4,3.6
2022-05-26,30.67,7.52,1.43,4.81,4.62,20.87,3.01,2.75,58.4,-10.43,0.92,0.77,0.44,25248.48,2.05,55.4,3.6
2022-05-27,30.67,7.52,1.43,4.81,4.62,20.87,3.01,2.74,58.4,-10.43,0.92,0.77,0.44,25248.48,2.05,55.4,3.6
2022-05-28,30.67,7.52,1.43,4.81,4.62,20.87,3.01,2.74,58.4,-10.43,0.92,0.77,0.44,25248.48,2.05,55.4,3.6
2022-05-29,30.67,7.52,1.43,4.81,4.62,20.88,3.01,2.74,58.4,-10.43,0.92,0.77,0.44,25248.48,2.05,55.4,3.6
2022-05-30,30.67,7.52,1.43,4.81,4.62,20.88,3.01,2.74,58.4,-10.43,0.92,0.77,0.44,25248.48,2.05,55.4,3.6
2022-05-31,32.31,7.52,1.57,4.79,4.1,20.88,2.64,2.85,58.4,-10.43,0.92,0.77,0.44,25248.48,2.05,53.0,3.6
2022-06-01,29.05,7.52,1.51,4.93,4.07,20.28,2.62,2.91,50.0,-14.38,1.19,1.21,0.44,25248.48,2.05,53.0,3.6
2022-06-02,29.05,7.52,1.51,4.93,4.07,20.24,2.62,2.91,50.0,-14.38,1.19,1.21,0.44,25248.48,2.05,53.0,3.6
2022-06-03,29.05,7.52,1.51,4.93,4.07,20.2,2.62,2.94,50.0,-14.38,1.19,1.21,0.44,25248.48,2.05,53.0,3.6
2022-06-04,29.05,7.52,1.51,4.93,4.07,20.16,2.62,2.94,50.0,-14.38,1.19,1.21,0.44,25248.48,2.05,53.0,3.6
2022-06-05,29.05,7.52,1.51,4.93,4.07,20.12,2.62,2.94,50.0,-14.38,1.19,1.21,0.44,25248.48,2.05,53.0,3.6
2022-06-06,29.05,7.52,1.51,4.93,4.07,20.08,2.62,3.05,50.0,-14.38,1.19,1.21,0.44,25248.48,2.05,53.0,3.6
2022-06-07,29.05,7.52,1.51,4.93,4.07,20.04,2.62,2.98,50.0,-14.38,1.19,1.21,0.44,25248.48,2.05,53.0,3.6
2022-06-08,29.05,7.52,1.51,4.93,4.07,20.0,2.62,3.02,50.0,-14.38,1.19,1.21,0.44,25248.48,2.05,53.0,3.6
2022-06-09,29.05,7.52,1.51,4.93,4.07,19.96,2.62,3.05,50.0,-14.38,1.19,1.21,0.44,25248.48,2.05,53.0,3.6
2022-06-10,29.05,7.52,1.51,4.93,4.07,19.92,2.62,3.16,50.0,-14.38,1.19,1.21,0.44,25248.48,2.05,53.0,3.6
2022-06-11,29.05,7.52,1.51,4.93,4.07,19.88,2.62,3.16,50.0,-14.38,1.19,1.21,0.44,25248.48,2.05,53.0,3.6
2022-06-12,29.05,7.52,1.51,4.93,4.07,19.84,2.62,3.16,50.0,-14.38,1.19,1.21,0.44,25248.48,2.05,53.0,3.6
2022-06-13,29.05,7.52,1.51,4.93,4.07,19.8,2.62,3.37,50.0,-14.38,1.19,1.21,0.44,25248.48,2.05,53.0,3.6
2022-06-14,29.05,7.52,1.51,4.93,4.07,19.76,2.62,3.47,50.0,-14.38,1.19,1.21,0.44,25248.48,2.05,53.0,3.6
2022-06-15,29.05,7.52,1.51,4.93,4.07,19.72,2.62,3.29,50.0,-14.38,1.19,1.21,0.44,25248.48,2.05,53.0,3.6
2022-06-16,29.05,7.52,1.51,4.93,4.07,19.69,2.62,3.2,50.0,-14.38,1.19,1.21,0.44,25248.48,2.05,53.0,3.6
2022-06-17,29.05,7.52,1.51,4.93,4.07,19.65,2.62,3.23,50.0,-14.38,1.19,1.21,0.44,25248.48,2.05,53.0,3.6
2022-06-18,29.05,7.52,1.51,4.93,4.07,19.61,2.62,3.23,50.0,-14.38,1.19,1.21,0.44,25248.48,2.05,53.0,3.6
2022-06-19,29.05,7.52,1.51,4.93,4.07,19.57,2.62,3.23,50.0,-14.38,1.19,1.21,0.44,25248.48,2.05,53.0,3.6
2022-06-20,29.05,7.52,1.51,4.93,4.07,19.53,2.62,3.23,50.0,-14.38,1.19,1.21,0.44,25248.48,2.05,53.0,3.6
2022-06-21,29.05,7.52,1.51,4.93,4.07,19.49,2.62,3.28,50.0,-14.38,1.19,1.21,0.44,25248.48,2.05,53.0,3.6
2022-06-22,29.05,7.52,1.51,4.93,4.07,19.45,2.62,3.16,50.0,-14.38,1.19,1.21,0.44,25248.48,2.05,53.0,3.6
2022-06-23,29.05,7.52,1.51,4.93,4.07,19.41,2.62,3.09,50.0,-14.38,1.19,1.21,0.44,25248.48,2.05,53.0,3.6
2022-06-24,29.05,7.52,1.51,4.93,4.07,19.37,2.62,3.14,50.0,-14.38,1.19,1.21,0.44,25248.48,2.05,53.0,3.6
2022-06-25,29.05,7.52,1.51,4.93,4.07,19.33,2.62,3.14,50.0,-14.38,1.19,1.21,0.44,25248.48,2.05,53.0,3.6
2022-06-26,29.05,7.52,1.51,4.93,4.07,19.29,2.62,3.14,50.0,-14.38,1.19,1.21,0.44,25248.48,2.05,53.0,3.6
2022-06-27,29.05,7.52,1.51,4.93,4.07,19.25,2.62,3.2,50.0,-14.38,1.19,1.21,0.44,25248.48,2.05,53.0,3.6
2022-06-28,29.05,7.52,1.51,4.93,4.07,19.21,2.62,3.18,50.0,-14.38,1.19,1.21,0.44,25248.48,2.05,53.0,3.6
2022-06-29,29.05,7.52,1.51,4.93,4.07,19.17,2.62,3.09,50.0,-14.38,1.19,1.21,0.44,25248.48,2.05,53.0,3.6
2022-06-30,29.24,10.64,1.64,5.23,3.78,19.13,2.28,3.02,50.0,-14.38,1.19,1.21,0.44,25248.48,2.05,52.8,3.6
2022-07-01,29.0,10.64,1.62,4.87,3.79,20.53,2.44,2.89,51.5,3.0,-0.03,1.68,0.47,25723.94,1.88,52.8,3.5
2022-07-02,29.0,10.64,1.62,4.87,3.79,20.58,2.44,2.89,51.5,3.0,-0.03,1.68,0.47,25723.94,1.88,52.8,3.5
2022-07-03,29.0,10.64,1.62,4.87,3.79,20.63,2.44,2.89,51.5,3.0,-0.03,1.68,0.47,25723.94,1.88,52.8,3.5
2022-07-04,29.0,10.64,1.62,4.87,3.79,20.68,2.44,2.89,51.5,3.0,-0.03,1.68,0.47,25723.94,1.88,52.8,3.5
2022-07-05,29.0,10.64,1.62,4.87,3.79,20.72,2.44,2.81,51.5,3.0,-0.03,1.68,0.47,25723.94,1.88,52.8,3.5
2022-07-06,29.0,10.64,1.62,4.87,3.79,20.77,2.44,2.93,51.5,3.0,-0.03,1.68,0.47,25723.94,1.88,52.8,3.5
2022-07-07,29.0,10.64,1.62,4.87,3.79,20.82,2.44,3.0,51.5,3.0,-0.03,1.68,0.47,25723.94,1.88,52.8,3.5
2022-07-08,29.0,10.64,1.62,4.87,3.79,20.87,2.44,3.08,51.5,3.0,-0.03,1.68,0.47,25723.94,1.88,52.8,3.5
2022-07-09,29.0,10.64,1.62,4.87,3.79,20.92,2.44,3.08,51.5,3.0,-0.03,1.68,0.47,25723.94,1.88,52.8,3.5
2022-07-10,29.0,10.64,1.62,4.87,3.79,20.97,2.44,3.08,51.5,3.0,-0.03,1.68,0.47,25723.94,1.88,52.8,3.5
2022-07-11,29.0,10.64,1.62,4.87,3.79,21.01,2.44,3.0,51.5,3.0,-0.03,1.68,0.47,25723.94,1.88,52.8,3.5
2022-07-12,29.0,10.64,1.62,4.87,3.79,21.06,2.44,2.97,51.5,3.0,-0.03,1.68,0.47,25723.94,1.88,52.8,3.5
2022-07-13,29.0,10.64,1.62,4.87,3.79,21.11,2.44,2.94,51.5,3.0,-0.03,1.68,0.47,25723.94,1.88,52.8,3.5
2022-07-14,29.0,10.64,1.62,4.87,3.79,21.16,2.44,2.96,51.5,3.0,-0.03,1.68,0.47,25723.94,1.88,52.8,3.5
2022-07-15,29.0,10.64,1.62,4.87,3.79,21.21,2.44,2.93,51.5,3.0,-0.03,1.68,0.47,25723.94,1.88,52.8,3.5
2022-07-16,29.0,10.64,1.62,4.87,3.79,21.26,2.44,2.93,51.5,3.0,-0.03,1.68,0.47,25723.94,1.88,52.8,3.5
2022-07-17,29.0,10.64,1.62,4.87,3.79,21.3,2.44,2.93,51.5,3.0,-0.03,1.68,0.47,25723.94,1.88,52.8,3.5
2022-07-18,29.0,10.64,1.62,4.87,3.79,21.35,2.44,2.99,51.5,3.0,-0.03,1.68,0.47,25723.94,1.88,52.8,3.5
2022-07-19,29.0,10.64,1.62,4.87,3.79,21.4,2.44,3.03,51.5,3.0,-0.03,1.68,0.47,25723.94,1.88,52.8,3.5
2022-07-20,29.0,10.64,1.62,4.87,3.79,21.45,2.44,3.02,51.5,3.0,-0.03,1.68,0.47,25723.94,1.88,52.8,3.5
2022-07-21,29.0,10.64,1.62,4.87,3.79,21.5,2.44,2.88,51.5,3.0,-0.03,1.68,0.47,25723.94,1.88,52.8,3.5
2022-07-22,29.0,10.64,1.62,4.87,3.79,21.55,2.44,2.75,51.5,3.0,-0.03,1.68,0.47,25723.94,1.88,52.8,3.5
2022-07-23,29.0,10.64,1.62,4.87,3.79,21.59,2.44,2.75,51.5,3.0,-0.03,1.68,0.47,25723.94,1.88,52.8,3.5
2022-07-24,29.0,10.64,1.62,4.87,3.79,21.64,2.44,2.75,51.5,3.0,-0.03,1.68,0.47,25723.94,1.88,52.8,3.5
2022-07-25,29.0,10.64,1.62,4.87,3.79,21.69,2.44,2.8,51.5,3.0,-0.03,1.68,0.47,25723.94,1.88,52.8,3.5
2022-07-26,29.0,10.64,1.62,4.87,3.79,21.74,2.44,2.81,51.5,3.0,-0.03,1.68,0.47,25723.94,1.88,52.8,3.5
2022-07-27,29.0,10.64,1.62,4.87,3.79,21.79,2.44,2.78,51.5,3.0,-0.03,1.68,0.47,25723.94,1.88,52.8,3.5
2022-07-28,29.0,10.64,1.62,4.87,3.79,21.84,2.44,2.67,51.5,3.0,-0.03,1.68,0.47,25723.94,1.88,52.8,3.5
2022-07-29,29.0,10.64,1.62,4.87,3.79,21.88,2.44,2.66,51.5,3.0,-0.03,1.68,0.47,25723.94,1.88,52.8,3.5
2022-07-30,29.0,10.64,1.62,4.87,3.79,21.93,2.44,2.66,51.5,3.0,-0.03,1.68,0.47,25723.94,1.88,52.8,3.5
2022-07-31,29.0,10.64,1.65,4.87,3.79,21.98,2.44,2.66,51.5,3.0,-0.03,1.68,0.47,25723.94,1.88,52.8,3.5
2022-08-01,30.7,10.64,1.55,4.54,4.09,22.03,2.55,2.58,58.2,13.01,0.23,2.33,0.65,25723.94,1.88,52.8,3.7
2022-08-02,30.7,10.64,1.55,4.54,4.09,21.96,2.55,2.74,58.2,13.01,0.23,2.33,0.65,25723.94,1.88,52.8,3.7
2022-08-03,30.7,10.64,1.55,4.54,4.09,21.89,2.55,2.71,58.2,13.01,0.23,2.33,0.65,25723.94,1.88,52.8,3.7
2022-08-04,30.7,10.64,1.55,4.54,4.09,21.83,2.55,2.69,58.2,13.01,0.23,2.33,0.65,25723.94,1.88,52.8,3.7
2022-08-05,30.7,10.64,1.55,4.54,4.09,21.76,2.55,2.83,58.2,13.01,0.23,2.33,0.65,25723.94,1.88,52.8,3.7
2022-08-06,30.7,10.64,1.55,4.54,4.09,21.69,2.55,2.83,58.2,13.01,0.23,2.33,0.65,25723.94,1.88,52.8,3.7
2022-08-07,30.7,10.64,1.55,4.54,4.09,21.62,2.55,2.83,58.2,13.01,0.23,2.33,0.65,25723.94,1.88,52.8,3.7
2022-08-08,30.7,10.64,1.55,4.54,4.09,21.55,2.55,2.75,58.2,13.01,0.23,2.33,0.65,25723.94,1.88,52.8,3.7
2022-08-09,30.7,10.64,1.55,4.54,4.09,21.48,2.55,2.78,58.2,13.01,0.23,2.33,0.65,25723.94,1.88,52.8,3.7
2022-08-10,30.7,10.64,1.55,4.54,4.09,21.42,2.55,2.78,58.2,13.01,0.23,2.33,0.65,25723.94,1.88,52.8,3.7
2022-08-11,30.7,10.64,1.55,4.54,4.09,21.35,2.55,2.89,58.2,13.01,0.23,2.33,0.65,25723.94,1.88,52.8,3.7
2022-08-12,30.7,10.64,1.55,4.54,4.09,21.28,2.55,2.84,58.2,13.01,0.23,2.33,0.65,25723.94,1.88,52.8,3.7
2022-08-13,30.7,10.64,1.55,4.54,4.09,21.21,2.55,2.84,58.2,13.01,0.23,2.33,0.65,25723.94,1.88,52.8,3.7
2022-08-14,30.7,10.64,1.55,4.54,4.09,21.14,2.55,2.84,58.2,13.01,0.23,2.33,0.65,25723.94,1.88,52.8,3.7
2022-08-15,30.7,10.64,1.55,4.54,4.09,21.07,2.55,2.79,58.2,13.01,0.23,2.33,0.65,25723.94,1.88,52.8,3.7
2022-08-16,30.7,10.64,1.55,4.54,4.09,21.01,2.55,2.81,58.2,13.01,0.23,2.33,0.65,25723.94,1.88,52.8,3.7
2022-08-17,30.7,10.64,1.55,4.54,4.09,20.94,2.55,2.9,58.2,13.01,0.23,2.33,0.65,25723.94,1.88,52.8,3.7
2022-08-18,30.7,10.64,1.55,4.54,4.09,20.87,2.55,2.89,58.2,13.01,0.23,2.33,0.65,25723.94,1.88,52.8,3.7
2022-08-19,30.7,10.64,1.55,4.54,4.09,20.8,2.55,2.98,58.2,13.01,0.23,2.33,0.65,25723.94,1.88,52.8,3.7
2022-08-20,30.7,10.64,1.55,4.54,4.09,20.73,2.55,2.98,58.2,13.01,0.23,2.33,0.65,25723.94,1.88,52.8,3.7
2022-08-21,30.7,10.64,1.55,4.54,4.09,20.66,2.55,2.98,58.2,13.01,0.23,2.33,0.65,25723.94,1.88,52.8,3.7
2022-08-22,30.7,10.64,1.55,4.54,4.09,20.6,2.55,3.03,58.2,13.01,0.23,2.33,0.65,25723.94,1.88,52.8,3.7
2022-08-23,30.7,10.64,1.55,4.54,4.09,20.53,2.55,3.05,58.2,13.01,0.23,2.33,0.65,25723.94,1.88,52.8,3.7
2022-08-24,30.7,10.64,1.55,4.54,4.09,20.46,2.55,3.11,58.2,13.01,0.23,2.33,0.65,25723.94,1.88,52.8,3.7
2022-08-25,30.7,10.64,1.55,4.54,4.09,20.39,2.55,3.03,58.2,13.01,0.23,2.33,0.65,25723.94,1.88,52.8,3.7
2022-08-26,30.7,10.64,1.55,4.54,4.09,20.32,2.55,3.02,58.2,13.01,0.23,2.33,0.65,25723.94,1.88,52.8,3.7
